Index,Latitude,Longitude,2010,2011,2012,2013,2014,2015,2016,2017
448,23.53978,73.16282,113.384285,111.234581,144.2064972,130.4036102,164.8862915,137.5238953,122.7379456,145.7743225
449,23.53978,73.24244,161.6994324,165.7266998,164.9177551,162.6745148,167.1946411,169.6174927,135.3239594,165.8860474
450,23.53978,73.32207,135.3798523,130.4674835,152.1503448,152.1503448,152.1503448,130.4674835,117.0694962,135.3798523
451,23.53978,73.40169,104.9070892,120.3595276,140.0127258,140.0127258,140.0127258,120.3595276,99.4570694,104.9070892
452,23.53978,73.48132,159.4337311,166.8671722,169.1216736,169.1216736,169.1216736,166.8671722,154.1839294,159.4337311
453,23.53978,73.56094,90.84858704,100.7688599,128.6228638,128.6228638,128.6228638,100.7688599,79.24954987,90.84858704
454,23.53978,73.64057,66.85424042,78.59760284,89.96553802,89.96553802,89.96553802,78.59760284,66.44570923,66.85424042
455,23.45918,68.62419,0.082912944,0.099412292,0.061356451,0.079867102,0.070438631,0.084984899,0.11559549,0.097443186
456,23.45918,68.70381,0.290028811,0.347743422,0.214624375,0.27937448,0.246393785,0.297276497,0.404352069,0.340855479
457,23.45918,68.94269,1.70851326,0.242665291,1.008206725,0.258213341,0.219259247,0.257291764,0.236265078,0.349242717
458,23.45918,69.02231,0.939185262,1.526713252,7.573946476,3.198684216,1.923961163,2.155899286,16.52791786,1.017760992
459,23.45918,69.10194,2.978363276,2.686764002,11.13431454,5.212978363,2.277088165,2.597548485,14.46611691,3.406570435
460,23.45918,69.18156,29.10733032,6.796238899,7.170208931,34.42311096,6.302152157,2.880787611,34.77542496,28.76737404
461,23.45918,69.34081,0.600087047,0.627812088,1.358054757,1.493337631,1.376439929,1.637487888,1.550569773,1.514724493
462,23.45918,69.42044,1.426140785,0.987442613,8.751471519,3.2031672,2.80606389,2.968726158,2.792948246,3.240475416
463,23.45918,69.50006,49.13284683,50.6908989,113.6064148,34.07331467,59.75091934,27.45439148,24.51352119,45.9753418
464,23.45918,69.57969,32.6931572,36.30026245,53.55273056,30.43706894,40.90528107,28.57719612,17.67238426,32.13197327
465,23.45918,69.65931,24.89631271,27.42638588,50.61565018,70.52831268,34.06045151,65.70088196,39.32738113,36.72209549
466,23.45918,69.73894,57.64947128,50.53216553,97.37493134,85.31482697,43.14147568,49.15468979,76.90523529,57.94524384
467,23.45918,69.81856,1.360303879,3.451263905,8.376163483,2.511241913,3.93594408,1.441689968,2.151055098,2.269713163
468,23.45918,69.89819,28.56489754,25.18102264,40.05725861,31.17698097,53.08815384,21.9084549,33.11808014,31.59505272
469,23.45918,69.97781,3.761109352,1.662704706,1.767292857,6.23016119,4.443155766,6.519433022,4.425203323,4.097054005
470,23.45918,70.13706,0.138801947,0.339762688,0.280304283,0.405405521,0.177024782,0.11787302,0.123079456,0.28863129
471,23.45918,70.21669,0.711621821,0.697470367,0.691383183,0.597168505,0.486128092,0.256474853,0.216194689,0.409688503
472,23.45918,70.29631,37.33547592,40.56797791,39.45116425,8.544380188,49.94179535,6.700870514,5.274020195,20.3600769
473,23.45918,70.37594,15.1527462,11.70469475,11.5917778,10.88580513,13.76023483,8.712680817,9.185271263,13.73217106
474,23.45918,70.45556,20.96211815,19.18961906,23.08131409,31.5415554,24.00860977,33.34357834,26.2987442,24.63469505
475,23.45918,70.53519,25.12417221,26.3690052,44.41172409,31.77666283,32.99795914,30.77212715,25.56728554,30.23171616
476,23.45918,70.61481,0.713945508,0.867995143,1.437112689,1.966123819,1.429298639,1.787498713,1.977697849,1.772038102
477,23.45918,70.69444,21.02745628,18.43453979,25.46891212,15.16021729,26.87089729,9.264145851,13.45436764,15.77707863
478,23.45918,70.77406,59.20187759,44.09716797,57.12753677,48.50704575,48.4022522,31.52466202,42.91020584,47.60667801
479,23.45918,70.85369,20.83929062,8.161836624,7.873122692,24.14812279,7.276519775,5.197363377,23.1289978,20.84782791
480,23.45918,70.93331,0.581447363,0.51009047,1.389103293,1.565665603,1.448363662,1.710077167,1.687097073,1.793300509
481,23.45918,71.01294,0.22985673,0.260239363,0.900242269,1.027738214,0.900251806,1.191728592,1.118671298,1.193980694
482,23.45918,71.49069,8.389339447,19.52439499,12.68861771,8.807466507,5.136876583,4.623477459,6.637513161,8.933783531
483,23.45918,71.57031,90.69308472,133.9493256,76.56237793,92.26069641,148.4356842,154.457489,115.1711884,141.4515686
484,23.45918,71.64994,312.2455139,334.3095703,131.818634,268.5340576,304.769928,307.3411865,229.9771881,352.3926392
485,23.45918,71.72956,233.4645386,264.8623657,139.05159,217.0254364,289.4909363,270.4874573,225.9707336,268.7296143
486,23.45918,71.80919,138.9672089,151.3861542,114.180748,98.64790344,160.0334778,154.8143463,114.4711914,144.1644592
487,23.45918,71.88882,343.4774475,364.4580078,160.6631927,268.1372986,348.6192017,376.3467102,291.6817017,398.363739
488,23.45918,71.96844,239.1828461,270.8702698,122.7757416,228.0382385,243.8487244,271.4693909,213.3840179,268.494812
489,23.45918,72.04807,159.7627106,146.3091431,129.1994476,140.4888153,134.9545746,138.4252472,133.7094574,139.0912933
490,23.45918,72.12769,179.7357178,183.8550568,171.328186,146.2205048,161.271759,153.7432098,155.3752594,168.7200623
491,23.45918,72.20732,212.4378815,178.9524384,196.8053131,180.5058746,200.2940216,187.5618896,212.9692841,189.3218994
492,23.45918,72.28694,208.9976654,221.1551208,219.6458893,172.8051605,217.6810913,207.118927,221.5249023,229.6262512
493,23.45918,72.36657,216.1005554,282.7556458,289.8317871,192.6411285,267.7758484,231.0379639,261.3806763,241.4679565
494,23.45918,72.44619,251.0865021,220.5903931,207.227951,222.1907349,293.4224243,225.4004059,273.2033997,255.8974304
495,23.45918,72.52582,289.3569946,290.1994324,273.7146912,265.6497498,331.3998413,257.1244812,271.2094727,252.2157135
496,23.45918,72.60544,204.6922455,229.4440765,270.2144165,206.5082245,248.3639679,203.7011108,290.6114197,176.7417297
497,23.45918,72.68507,136.4129791,225.3765564,343.177002,147.5144958,175.853363,163.8044891,377.6236267,145.0470886
498,23.45918,72.76469,115.7665558,189.2600403,213.3814697,96.0331955,123.6668015,134.2518616,224.5430603,88.54261017
499,23.45918,72.84432,148.6385498,185.6361389,193.6632538,133.1121674,189.2754974,175.4280853,167.7103882,188.0965729
500,23.45918,72.92394,175.1453857,198.5053253,222.6740112,169.3696289,246.0618439,226.8955231,203.3634796,289.3174438
501,23.45918,73.00357,235.3532715,297.3856812,275.2602234,211.0482483,318.9752502,286.4432068,274.5854797,339.6833191
502,23.45918,73.08319,198.6554565,284.2003479,266.6366272,181.8738556,283.0674744,258.6706848,246.921524,316.684021
503,23.45918,73.16282,157.4324646,189.3959961,240.2597351,224.1563568,239.6174164,189.7539063,160.2606964,172.3973846
504,23.45918,73.24244,140.8618927,147.9367371,191.1336517,191.1336517,191.1336517,147.9367371,124.6015167,140.8618927
505,23.45918,73.32207,92.13347626,86.21537018,115.4530792,115.4530792,115.4530792,86.21537018,78.10923004,92.13347626
506,23.45918,73.40169,93.80935669,133.4337921,132.9343719,132.9343719,132.9343719,133.4337921,107.0806885,93.80935669
507,23.45918,73.48132,125.8469162,131.2967987,122.5461731,122.5461731,122.5461731,131.2967987,101.5780334,125.8469162
508,23.45918,73.56094,136.6690674,158.173172,162.2306976,162.2306976,162.2306976,158.173172,139.4016266,136.6690674
509,23.45918,73.64057,93.31002808,130.7180023,127.720108,127.720108,127.720108,130.7180023,113.8513489,93.31002808
510,23.45918,73.72019,19.17598343,21.9420948,16.335186,16.335186,16.335186,21.9420948,23.67832947,19.17598343
511,23.45918,73.79982,11.30157185,12.07938766,11.2912569,11.2912569,11.2912569,12.07938766,17.72079849,11.30157185
512,23.45918,73.87944,1.672579527,1.712888241,1.653932214,1.653932214,1.653932214,1.712888241,2.30056119,1.672579527
513,23.37858,68.62419,0.069745965,0.083625138,0.05161275,0.067183815,0.059252635,0.07148888,0.097238362,0.081968732
514,23.37858,68.70381,1.124061227,1.279580116,1.124052167,1.312143564,1.150786519,1.499075055,1.512577891,1.538093805
515,23.37858,68.78344,1.209972382,7.778810501,8.00269413,1.738812804,9.057407379,1.636326075,1.155818701,1.603527069
516,23.37858,68.86306,1.168689251,20.85421371,21.63109016,2.188466072,24.84457779,1.41915524,0.173842221,1.309449792
517,23.37858,68.94269,0.21965313,0.116157904,0.129618987,0.033196915,0.146857396,0.033078436,0.03037516,0.181493998
518,23.37858,69.02231,1.344734311,1.81103754,11.08847618,4.168405056,2.863226414,3.121819019,24.28944969,1.517660022
519,23.37858,69.10194,7.447685242,9.324601173,21.47978401,31.30889893,8.44342804,29.31630898,26.58715248,11.45861435
520,23.37858,69.18156,8.130251884,41.73822784,42.64343262,17.90067863,32.69826508,16.95991325,9.433101654,10.82488441
521,23.37858,69.26119,4.082753181,26.47478294,27.77714157,3.208511114,25.90061951,1.889529228,1.642605066,2.745002031
522,23.37858,69.34081,0.687878788,0.533713579,0.621980011,0.883571506,0.567206264,0.401288569,0.400722116,0.529437244
523,23.37858,69.42044,0.000178774,0.002207621,0.000480684,0.002569407,0.000154679,7.17E-05,0.000151418,0.000190697
524,23.37858,69.50006,0.137054756,0.066072524,1.303203821,0.16063866,0.070958227,0.084176801,0.095329203,0.088377878
525,23.37858,69.57969,0.968453467,1.069090962,1.133145332,6.060052872,1.019011021,6.321783543,1.301909804,1.351671815
526,23.37858,69.65931,20.68621445,30.99370956,52.48682022,44.23760223,36.38628387,37.35034561,21.25962448,24.4000721
527,23.37858,69.73894,49.40935898,58.54592514,87.47716522,50.35214996,47.92037964,14.77949715,41.60629272,41.56157303
528,23.37858,69.81856,1.469685078,3.417174816,7.514425755,2.822458267,3.948197126,1.810916901,2.509191751,2.662053347
529,23.37858,69.89819,45.7372551,26.9546051,48.50016403,53.23955154,67.89875793,26.17241669,53.1648941,49.48872375
530,23.37858,69.97781,20.64572716,7.549834251,8.960204124,27.15530968,10.64531803,20.46119118,24.00195122,21.22298241
531,23.37858,70.05744,17.76328087,8.871525764,21.34166336,24.78426933,9.996634483,16.87184143,22.00798798,19.84493828
532,23.37858,70.13706,23.15071678,30.70186043,35.00587845,33.96036148,33.16822815,41.68515015,19.01358604,28.65679359
533,23.37858,70.21669,91.45869446,102.9656601,100.3473816,140.3371429,116.6159286,131.4074554,85.83512878,98.71513367
534,23.37858,70.29631,33.81827164,26.96431541,37.38694,38.0646019,39.17201996,20.26322556,34.07375717,34.09003448
535,23.37858,70.37594,44.20669556,19.16074181,46.20686722,52.36687851,29.97431183,31.32215118,45.90925598,45.99491501
536,23.37858,70.45556,90.22322083,79.21045685,64.03822327,87.65493011,90.79816437,81.05030823,77.43725586,86.33453369
537,23.37858,70.53519,50.75255203,59.37107468,83.0978775,60.54463959,70.75,58.08708191,46.12062454,55.69576645
538,23.37858,70.61481,10.05067062,7.270757198,17.59791565,19.00201797,8.059854507,17.23852921,9.813261032,9.459420204
539,23.37858,70.69444,2.438005447,4.523961544,4.701126575,0.541631997,2.688546896,0.244203582,2.324640036,2.269691467
540,23.37858,70.77406,22.94855881,63.42986679,64.84825134,28.30385399,16.34645081,16.09892464,23.00213814,25.32625389
541,23.37858,70.85369,20.44218445,34.45100021,35.02370071,26.54507637,39.05093384,8.454140663,21.60587883,21.11075592
542,23.37858,70.93331,0.155954212,0.196438923,0.190420255,0.102539964,0.237045184,0.025325784,0.086057052,0.08841899
543,23.37858,71.57031,14.91664886,20.1088562,7.163535118,7.954972267,18.26254845,20.24607277,13.82527733,21.22160912
544,23.37858,71.64994,221.5453644,282.440033,105.9611816,180.6261902,248.9682159,269.1396484,186.9603271,275.5908203
545,23.37858,71.72956,241.4381561,277.2468567,106.4602432,217.0912781,245.7851563,268.5639343,192.8010101,270.2583008
546,23.37858,71.80919,429.1898499,462.2333984,186.2039642,407.0192566,412.0370483,447.371521,323.3489685,481.6451416
547,23.37858,71.88882,464.8289185,458.4944763,222.9684448,399.0417786,412.019165,455.6558228,337.0516968,460.8876953
548,23.37858,71.96844,301.8441772,256.1147766,186.1171112,249.5913696,209.697937,264.9597778,186.5276489,206.9675598
549,23.37858,72.04807,250.3704987,192.8542023,172.6116791,195.8317719,162.7509003,226.8283386,173.8966675,187.7396393
550,23.37858,72.12769,269.877533,193.8985443,186.5228882,203.1256409,177.1085815,237.5509644,205.9143524,206.8257141
551,23.37858,72.20732,314.082428,233.0906677,219.0492096,217.6958771,198.7264099,260.2120972,232.000412,213.789444
552,23.37858,72.28694,212.4552002,188.8846588,170.9932251,173.2878113,196.9194641,187.5475464,201.1053772,229.118927
553,23.37858,72.36657,187.7538605,242.8731384,231.6212006,179.444809,214.4476929,185.4437103,205.5190582,192.0893402
554,23.37858,72.44619,250.9136963,284.5751343,262.0508118,247.951767,276.0779419,215.6600189,267.0640259,271.1670532
555,23.37858,72.52582,278.8462219,215.6669617,227.4346313,281.4406738,309.8753662,252.0557556,295.052063,251.059906
556,23.37858,72.60544,153.8659515,184.7782898,238.6293793,178.6911926,211.2002716,178.2030487,282.9382019,172.6909027
557,23.37858,72.68507,129.5398407,155.7094727,179.8244324,142.7456665,178.5997009,157.3164673,212.8296509,139.7122803
558,23.37858,72.76469,165.9809418,185.1139221,189.5506592,151.7097168,217.3075256,212.9618988,196.3676605,180.4160309
559,23.37858,72.84432,174.4224091,225.0261688,218.3580933,180.3279266,262.0003662,257.7004089,218.3560638,258.0215454
560,23.37858,72.92394,222.0081482,253.4702911,236.4955902,194.3206787,280.1408691,254.7855377,228.9911804,330.0042419
561,23.37858,73.00357,169.6599579,235.0669861,239.5408173,172.2744141,275.305603,230.6956024,228.6949005,284.8735046
562,23.37858,73.08319,188.0213623,276.0741272,282.062439,217.8532257,317.7566833,251.7503662,258.0548401,313.1268005
563,23.37858,73.16282,125.1818848,156.0462036,208.2086792,202.3494873,216.8057251,158.751297,141.0474701,144.4266357
564,23.37858,73.24244,161.4210358,184.8316498,217.7705841,217.7705841,217.7705841,184.8316498,148.2990265,161.4210358
565,23.37858,73.32207,146.2750854,202.4887543,267.9635925,267.9635925,267.9635925,202.4887543,171.521286,146.2750854
566,23.37858,73.40169,115.8868408,122.6461639,151.1021881,151.1021881,151.1021881,122.6461639,106.7567215,115.8868408
567,23.37858,73.48132,142.0409851,147.5399628,161.759613,161.759613,161.759613,147.5399628,123.896492,142.0409851
568,23.37858,73.56094,162.0904236,199.6766968,221.4035492,221.4035492,221.4035492,199.6766968,156.5681458,162.0904236
569,23.37858,73.64057,79.4730835,94.85404968,100.6991806,100.6991806,100.6991806,94.85404968,99.4004364,79.4730835
570,23.37858,73.72019,21.53723717,29.46928215,25.90143394,25.90143394,25.90143394,29.46928215,35.89492035,21.53723717
571,23.37858,73.79982,12.91051102,13.78936958,12.96119022,12.96119022,12.96119022,13.78936958,21.17109871,12.91051102
572,23.37858,73.87944,4.732599258,4.794891357,4.895975113,4.895975113,4.895975113,4.794891357,5.897725582,4.732599258
573,23.37858,73.95907,1.375322223,1.40408659,1.406529307,1.406529307,1.406529307,1.40408659,1.61714983,1.375322223
574,23.29797,68.70381,3.899657488,9.033880234,15.46216393,4.859352589,9.881556511,4.144312859,3.846385002,4.746029854
575,23.29797,68.78344,7.264445305,13.02052879,28.554533,9.568618774,15.57011318,7.875175953,5.406587601,7.52492094
576,23.29797,68.86306,1.755294204,5.631121159,8.333574295,3.92730999,8.869297981,3.405875921,1.489750504,2.472407341
577,23.29797,68.94269,2.007356405,9.404499054,11.51004314,2.40780735,12.94710445,1.286675692,1.197952032,2.236347437
578,23.29797,69.02231,26.51971817,52.50765991,55.0136261,33.97684097,52.02480316,31.78852654,29.1303997,27.85640335
579,23.29797,69.10194,12.23291969,20.73933029,21.96852875,18.54047394,10.77699089,18.36920166,13.79786396,13.49832535
580,23.29797,69.18156,2.099896431,23.81461143,24.58034706,4.262209892,16.44090843,2.888309956,1.375192761,2.434432745
581,23.29797,69.26119,4.132818222,16.95009422,17.819067,3.210637331,15.44760036,1.461326241,1.32869792,2.853054285
582,23.29797,69.34081,5.798406124,8.744054794,6.966900349,17.93415642,5.878986835,10.94856834,4.924254894,8.164790154
583,23.29797,69.42044,11.84491444,5.608674526,5.138674736,7.628138065,15.08645439,7.51494503,13.2245779,12.52259636
584,23.29797,69.50006,0.319062352,0.184739158,0.195869625,0.317308277,0.445530415,0.045065776,0.299205393,0.267019808
585,23.29797,69.57969,5.623473167,4.285134792,1.281462193,2.912772179,5.870256424,0.52158761,2.286582947,2.051666021
586,23.29797,69.65931,6.415745735,3.026269436,1.695042968,4.571864605,3.425441265,4.318501949,4.182358265,3.887765646
587,23.29797,69.73894,58.03146744,58.51855469,67.40136719,43.50828934,68.0218811,40.69066238,37.83358002,36.28852463
588,23.29797,69.81856,47.09428787,22.05573463,14.72283268,44.91907883,21.23411942,3.817966938,41.21743393,36.57571793
589,23.29797,69.89819,82.18483734,46.43418884,45.0166626,102.1307144,31.09937859,75.4606781,91.25684357,83.7279129
590,23.29797,69.97781,88.84867096,64.61572266,97.91131592,109.8390656,69.70161438,76.74282074,99.6136322,98.59583282
591,23.29797,70.05744,48.00183487,63.94456482,113.4066925,81.31978607,80.55511475,62.8037529,72.88484955,67.92570496
592,23.29797,70.13706,38.46222305,66.61595154,98.83715057,60.58646774,80.14176178,70.6975708,48.97245026,48.63428497
593,23.29797,70.21669,91.28762054,83.67908478,142.3570099,150.1204834,101.3292007,138.3015137,110.3745499,94.63526154
594,23.29797,70.29631,63.49497604,71.29679871,103.1236267,97.62752533,102.3274078,61.70793533,63.10046387,61.56468964
595,23.29797,70.37594,51.39021301,31.53563309,41.49127579,59.24774933,39.97616959,22.1068821,54.39959335,51.03646851
596,23.29797,70.45556,191.3379822,185.4615784,171.6298981,206.212204,223.3738403,137.7063293,184.1754913,177.4825592
597,23.29797,70.53519,159.2361298,207.9587708,254.1143646,247.5648804,264.2755737,193.6726227,229.0709991,149.6435699
598,23.29797,70.61481,54.0004921,86.6459198,130.0552216,99.07020569,95.17266846,88.2233963,78.25068665,63.40887833
599,23.29797,70.69444,17.18238449,12.05288601,11.06697273,3.187994957,25.60633659,3.134745836,15.30621529,17.0995369
600,23.29797,70.77406,71.5995636,90.49836731,71.67964935,57.54100037,123.5035019,33.34026337,53.59078598,72.47714996
601,23.29797,70.85369,5.936655521,17.14873886,17.56586075,15.40200329,19.83369637,11.26495266,6.824038506,6.597361088
602,23.29797,70.93331,0.001247272,0.022475122,0.023285087,0.002323597,0.026752524,0.001497951,0.000172481,0.001389321
603,23.29797,71.57031,0.438814133,0.485718131,0.162403554,0.446117222,0.433282167,0.467612654,0.293516546,0.453738093
604,23.29797,71.64994,65.20709991,98.13464355,37.46252823,62.1010437,85.57658386,93.34482574,69.00972748,98.14218903
605,23.29797,71.72956,259.1364441,290.8266296,125.5628738,244.591095,261.5535583,282.1762695,240.9388428,282.361145
606,23.29797,71.80919,493.1299744,549.0441895,221.9216003,484.1844788,503.3860474,534.6206665,422.1143188,528.1238403
607,23.29797,71.88882,348.4009705,370.7600708,185.8139801,291.7642822,330.1268311,371.7829895,293.3751221,349.5046692
608,23.29797,71.96844,262.1160889,222.5240021,183.0608826,224.1013641,186.5998993,249.1157227,197.3006134,209.3593445
609,23.29797,72.04807,267.5759583,215.649826,188.7411194,218.5197754,184.9294434,240.1449585,188.3086548,193.3730621
610,23.29797,72.12769,231.5281525,191.8861389,174.6985626,192.7408752,152.2470551,217.4905243,168.6984711,168.8664246
611,23.29797,72.20732,288.6418457,255.9825745,216.984848,211.2841492,209.1642609,240.3140564,200.2620697,184.9281464
612,23.29797,72.28694,172.7424011,184.5675507,179.624588,156.9672699,185.9463043,163.3247223,167.8061981,176.1239166
613,23.29797,72.36657,142.6936798,142.0345001,165.3956146,126.5544205,147.5193939,124.233429,133.1758881,124.0728302
614,23.29797,72.44619,159.5181732,172.217453,154.662674,153.4450378,170.9390106,150.0777435,162.4088898,149.5098877
615,23.29797,72.52582,188.494812,205.5703583,249.1163177,186.4634247,204.7763062,196.0592194,303.5803528,165.9096222
616,23.29797,72.60544,179.6687317,201.9162292,245.4692535,200.3907471,237.5764923,207.0778351,291.6128845,203.8234558
617,23.29797,72.68507,163.95755,103.8094711,117.4233398,156.1474915,209.8759003,159.0973206,161.0922852,167.2266693
618,23.29797,72.76469,186.1642914,167.7340546,199.1536713,198.5921631,260.2720642,223.6329956,244.7979584,196.979599
619,23.29797,72.84432,142.3961029,136.9242401,142.2024384,147.3135834,182.5641479,161.8966522,178.880722,167.4988708
620,23.29797,72.92394,152.2423859,177.5999603,185.7166901,153.1651001,219.1671295,204.5887604,182.5038757,235.7880096
621,23.29797,73.00357,135.4483185,160.7871857,158.0783539,131.0638275,185.191452,147.4225311,152.03508,188.5160828
622,23.29797,73.08319,180.30159,258.9342041,228.0531311,184.4829559,227.3731842,213.9147034,180.8851166,223.1020813
623,23.29797,73.16282,152.7812347,204.1532593,217.8312073,213.9776611,215.1191559,200.6486511,164.1065674,151.0394592
624,23.29797,73.24244,151.8692932,192.8974304,223.3108673,223.3108673,223.3108673,192.8974304,164.8082886,151.8692932
625,23.29797,73.32207,172.3040009,175.2589264,225.1754913,225.1754913,225.1754913,175.2589264,181.6035461,172.3040009
626,23.29797,73.40169,50.56132507,47.15980148,68.46504974,68.46504974,68.46504974,47.15980148,45.57393646,50.56132507
627,23.29797,73.48132,90.63278961,109.7058563,101.5369034,101.5369034,101.5369034,109.7058563,108.9846878,90.63278961
628,23.29797,73.56094,101.8951263,101.4790192,104.8506622,104.8506622,104.8506622,101.4790192,110.8203583,101.8951263
629,23.29797,73.64057,85.56127167,80.07012939,98.85649872,98.85649872,98.85649872,80.07012939,112.8678665,85.56127167
630,23.29797,73.72019,45.08875656,47.65665817,54.60830307,54.60830307,54.60830307,47.65665817,68.38506317,45.08875656
631,23.29797,73.79982,30.63242912,35.13057327,30.31943512,30.31943512,30.31943512,35.13057327,42.60625458,30.63242912
632,23.29797,73.87944,10.11940289,11.77551937,10.08976555,10.08976555,10.08976555,11.77551937,12.53659821,10.11940289
633,23.29797,73.95907,24.54720688,15.63910294,13.78246117,16.36507607,14.4283905,17.9836235,20.84194183,23.98165703
634,23.29797,74.03869,20.86312485,12.93016148,13.71400642,26.93641281,13.89621544,21.47563362,24.21554756,23.30416298
635,23.29797,74.11832,4.36545372,2.294659615,2.393872499,6.058782101,2.709279776,4.171781063,4.377426624,4.4280653
636,23.21737,68.70381,16.72559929,27.46398354,41.39998245,16.5519352,32.08356857,12.45406818,11.20100212,14.67823982
637,23.21737,68.78344,92.262146,99.04795837,102.2060699,65.80445862,110.0489731,66.96355438,53.90008926,78.01919556
638,23.21737,68.86306,5.96758461,13.38225365,14.62224293,5.68829298,15.95774269,8.869092941,5.184541225,7.405749321
639,23.21737,68.94269,34.73680878,30.26680565,24.62470627,33.11280441,36.62440872,34.37561798,31.24014473,39.42575836
640,23.21737,69.02231,31.325243,44.39461517,46.47787094,30.26973343,46.5923233,26.74277306,22.40798378,35.38528824
641,23.21737,69.10194,10.59533787,15.77586842,17.43102455,27.97690392,9.124768257,31.33663559,14.15586376,14.68924141
642,23.21737,69.18156,22.47472954,7.46629858,7.136888027,26.71969986,7.136963844,44.4011116,25.98530197,23.31852913
643,23.21737,69.26119,6.677568913,17.87065506,14.54528141,3.402578592,22.06157112,2.951049805,2.093635082,8.029468536
644,23.21737,69.34081,32.58278656,36.67101669,17.51187325,26.61567116,45.12239838,26.48607826,12.69270992,36.87155151
645,23.21737,69.42044,28.36337662,39.14008713,39.32132721,19.93873405,65.43865967,18.75702286,30.01408195,30.44332886
646,23.21737,69.50006,9.70104599,5.744846821,5.9758358,9.17869854,12.79790497,1.449073315,8.624832153,7.774961472
647,23.21737,69.57969,77.24226379,58.1603241,43.56464386,74.34352875,88.1741333,18.77895546,68.6463623,61.65220261
648,23.21737,69.65931,21.36589622,24.60853004,17.50084305,15.80758095,30.77451134,5.304657459,14.6668663,13.16269398
649,23.21737,69.73894,29.41683197,12.31879616,13.31278133,33.83474731,38.68028259,4.253376484,32.70330811,28.58329773
650,23.21737,69.81856,27.80112076,17.9604969,14.18021107,34.0494957,16.09052849,26.6375618,34.54758453,33.49515533
651,23.21737,69.89819,65.76441956,78.11965942,56.81423569,62.18394089,75.69999695,59.49119186,51.11901855,75.46107483
652,23.21737,69.97781,62.3838501,120.3837433,125.0979462,81.63499451,142.1935577,75.90938568,52.47023392,58.32806015
653,23.21737,70.05744,56.94583511,59.96004105,95.27198029,96.5730896,65.22535706,94.24933624,85.80265808,63.47157669
654,23.21737,70.13706,8.57839489,19.28515244,17.54562187,16.50627708,18.65823174,32.48369598,14.65466309,10.39931679
655,23.21737,70.21669,14.82003593,31.72868729,41.19203568,21.21561813,39.96102142,16.16250229,16.79571915,9.988018036
656,23.21737,70.29631,33.48768997,29.55325317,34.94757843,22.15735245,40.22278595,13.69617558,11.28526115,10.42605782
657,23.21737,70.37594,0.228002265,0.30914852,0.295857489,0.288431078,0.287454277,0.275538653,0.345771521,0.260598481
658,23.21737,70.45556,63.83586884,57.4732933,60.58945847,50.23553467,76.86734772,20.2040329,62.3917923,64.00123596
659,23.21737,70.53519,123.3941269,152.6755829,139.6427765,135.2310944,177.2736664,84.23421478,123.0226669,115.5883636
660,23.21737,70.61481,12.53856659,18.37011337,25.48500824,27.22444153,19.00820732,22.8269577,23.81512833,15.40282917
661,23.21737,70.69444,1.370631576,1.638707638,1.939494967,0.618682206,1.878854871,0.617773235,0.632342219,1.533088684
662,23.21737,70.77406,0.442217916,3.921783924,4.000549793,0.545785308,4.645448208,0.306077868,0.367638499,0.502682447
663,23.21737,70.93331,1.14807117,1.057083845,1.226445675,1.226445675,1.226445675,1.057083845,0.660136163,1.14807117
664,23.21737,71.01294,13.28426838,12.28922558,14.56008244,14.56008244,14.56008244,12.28922558,7.821888924,13.28426838
665,23.21737,71.09256,19.64049911,19.24888802,21.13644981,21.13644981,21.13644981,19.24888802,11.58538532,19.64049911
666,23.21737,71.17219,19.36390305,17.88262367,20.25916672,20.25916672,20.25916672,17.88262367,11.29998016,19.36390305
667,23.21737,71.25181,3.199150324,3.161667824,2.754117966,3.395810366,3.366780281,3.120717525,1.95691669,3.232904673
668,23.21737,71.33144,11.51117134,9.179647446,6.937897205,9.453778267,8.872004509,8.617143631,5.764555454,11.7626915
669,23.21737,71.41106,1.00245297,0.35310939,0.319193035,0.352771312,0.225651294,0.243082032,0.241874501,1.036207318
670,23.21737,71.64994,16.40864563,12.79615498,7.03433466,16.90236855,10.3070507,11.72042751,13.0228138,16.72386742
671,23.21737,71.72956,132.9649811,146.4359131,69.97473145,120.9816284,126.3792801,139.7519073,137.9776917,148.143631
672,23.21737,71.80919,301.9954224,347.7341003,132.5631866,287.1192932,319.6919556,335.8728027,257.8511658,334.5874023
673,23.21737,71.88882,397.0514221,400.4143066,183.0420685,334.3123779,358.1780396,396.3485107,338.0003357,405.1097107
674,23.21737,71.96844,325.4849548,302.8519592,183.7397766,264.0907288,262.5470581,318.007019,228.6752319,296.0748291
675,23.21737,72.04807,364.7708435,282.5802307,252.6322632,290.9772034,251.0212402,320.8144836,237.0482635,251.8404083
676,23.21737,72.12769,231.277359,188.9065704,171.3700714,183.2723541,156.2097321,203.539093,183.3478546,174.0613861
677,23.21737,72.20732,167.7771912,182.9501648,154.4306946,151.6287537,161.0702057,146.8655243,151.4003754,149.1238098
678,23.21737,72.28694,162.5585785,206.3086243,222.6871338,163.5260162,182.1184235,158.8006744,127.8747787,133.7386169
679,23.21737,72.36657,189.9893036,217.0870972,230.4966888,164.2116547,195.5314484,164.4291534,148.2293243,157.9112549
680,23.21737,72.44619,124.4537277,133.5140686,125.7897797,111.2910995,136.901001,112.3310471,139.5077209,101.6085434
